,000906.SH,000961.SH,399440.SZ,H30588.CSI,000018.SH,399808.SZ,399914.SZ,399412.SZ,H11136.CSI,930599.CSI,930653.CSI,H30171.CSI,399967.SZ,000998.SH,000827.SH,000978.SH
2016-10-28,3885.8257,2420.4838,1470.146,949.8013,4563.8875,1761.468,5607.335,2193.471,4758.7717,5051.7759,9044.6419,1834.8105,11152.996,2325.7064,1807.1556,14100.7997
2016-10-31,3882.0435,2428.7875,1470.658,950.2891,4554.9733,1755.939,5603.636,2184.709,4676.1176,5026.7136,9045.7782,1831.4008,11115.768,2318.4043,1801.228,14093.8665
2016-11-01,3910.6774,2440.0734,1478.228,958.8492,4587.4095,1769.164,5650.075,2200.008,4636.2255,5062.677,9141.423,1838.9922,11174.435,2336.5876,1822.0467,14231.3377
2016-11-02,3880.2052,2437.4536,1458.991,953.1625,4556.9126,1755.237,5607.526,2179.025,4527.2735,5020.473,9039.5438,1824.3074,11093.487,2319.3141,1800.8671,14175.9908
2016-11-03,3911.1497,2442.4417,1466.867,972.3242,4604.2219,1764.481,5665.661,2189.804,4506.1302,5043.2951,9076.1145,1844.5595,11132.852,2327.0784,1813.0119,14212.5789
2016-11-04,3898.4476,2441.9121,1467.379,969.9553,4593.7435,1756.968,5652.768,2177.55,4491.4546,5012.8403,9051.8023,1838.3362,11045.647,2316.0048,1807.0492,14165.0323
2016-11-07,3901.5426,2477.1251,1490.785,972.4406,4597.5776,1759.211,5650.126,2179.103,4619.1094,5018.8809,9054.695,1836.6612,10994.811,2312.4451,1811.5804,14102.2758
2016-11-08,3919.5887,2464.2895,1490.129,973.6135,4614.7028,1765.26,5669.39,2187.184,4607.6561,5051.6378,9122.6431,1845.6089,11066.626,2334.2891,1817.5988,14174.4817
2016-11-09,3895.8935,2494.4171,1486.837,961.122,4570.2175,1746.353,5642.792,2161.707,4563.6252,5001.421,9052.9355,1829.936,10958.545,2308.9007,1796.7632,14074.1146
2016-11-10,3941.5577,2519.9275,1504.112,976.3786,4621.278,1762.653,5709.158,2182.113,4466.6159,5059.7961,9139.1271,1864.2294,11069.204,2331.283,1820.4784,14227.7976
2016-11-11,3971.6917,2603.9073,1539.36,1002.2208,4665.315,1774.92,5762.502,2193.689,4438.5451,5087.7456,9134.5467,1884.3437,11138.646,2332.6076,1830.4333,14193.8688
2016-11-14,3987.931,2621.6046,1547.612,1008.0197,4677.1536,1777.441,5773.937,2195.975,4319.9515,5121.7633,9100.3843,1917.4126,11203.924,2346.7664,1839.9017,14204.9695
2016-11-15,3992.2681,2587.5176,1539.118,1002.7287,4668.749,1783.452,5780.22,2207.903,4429.8867,5134.2371,9175.5448,1923.8772,11208.493,2356.9434,1846.1814,14288.3382
2016-11-16,3992.7229,2583.2133,1537.783,1004.2959,4669.2932,1787.898,5779.023,2218.579,4493.9997,5134.5872,9144.1557,1938.4751,11193.534,2365.0944,1852.0304,14290.7696
2016-11-17,3996.9436,2581.8337,1538.644,1004.635,4666.8681,1789.861,5781.384,2217.647,4521.168,5139.2845,9105.8882,1950.978,11233.853,2347.5599,1852.495,14277.9535
2016-11-18,3975.2458,2550.7703,1529.995,991.3517,4644.9419,1781.111,5757.279,2205.784,4503.1656,5115.469,9059.5294,1915.7126,11176.716,2335.6635,1845.6058,14237.9976
2016-11-21,3996.1052,2563.3654,1534.768,1003.0244,4698.9837,1785.28,5811.189,2210.944,4535.0378,5126.937,9055.5223,1920.2453,11183.686,2337.0314,1851.8433,14227.417
2016-11-22,4027.2692,2615.2161,1561.842,1013.9228,4737.6727,1795.413,5854.712,2222.915,4524.9336,5151.6855,9086.4414,1930.0827,11231.768,2356.4278,1862.4384,14295.0465
2016-11-23,4026.9433,2585.3232,1555.826,1005.7778,4760.2788,1789.072,5882.795,2218.576,4572.5849,5137.5957,9119.5154,1909.7024,11246.894,2342.8337,1854.3732,14213.5345
2016-11-24,4036.8208,2598.142,1556.261,1015.6781,4774.5551,1781.627,5906.656,2212.08,4565.7923,5100.597,9189.4257,1913.9214,11120.45,2326.1247,1849.0907,14192.9968
2016-11-25,4068.6485,2597.9698,1574.661,1021.6015,4826.8937,1788.982,5973.153,2214.927,4577.7884,5132.7622,9191.4509,1923.5361,11189.083,2348.4426,1855.2999,14262.9068
2016-11-28,4083.1039,2649.2817,1581.116,1015.7767,4808.7444,1792.28,5942.549,2213.391,4580.5282,5150.3158,9194.4354,1943.102,11194.846,2348.9001,1857.3716,14235.1068
2016-11-29,4097.4594,2602.0568,1585.554,1018.393,4827.5679,1794.771,5951.218,2205.436,4589.8527,5174.2971,9327.6671,1946.7861,11233.105,2339.8703,1848.976,14190.9232
2016-11-30,4069.9228,2536.1188,1560.92,1008.0493,4782.5674,1793.472,5910.568,2199.079,4543.2971,5166.4432,9226.1647,1925.1306,11181.212,2354.1438,1842.6419,14185.569
2016-12-01,4098.9363,2574.4949,1586.352,1014.3167,4799.6809,1803.626,5946.358,2212.821,4431.3457,5197.0566,9261.4986,1941.0973,11281.549,2358.2895,1850.5979,14262.5039
2016-12-02,4050.8019,2549.2332,1570.276,1000.0258,4773.152,1783.575,5897.402,2180.019,4393.0221,5118.0005,9117.0512,1919.2854,11097.998,2313.5654,1825.5696,14073.4688
2016-12-05,3996.1528,2534.5893,1554.935,973.5013,4742.5507,1774.696,5818.242,2175.901,4421.8368,5102.3506,8979.5617,1902.9582,11139.346,2303.9094,1814.8269,13991.1221
2016-12-06,3988.7304,2517.5899,1546.651,969.9837,4719.8741,1781.715,5792.594,2185.295,4385.8337,5103.4587,9067.0323,1886.4863,11109.018,2296.0388,1814.6209,13996.0795
2016-12-07,4014.4354,2553.5106,1586.021,976.8438,4727.2643,1797.631,5803.583,2200.856,4426.2868,5141.7618,9139.2652,1898.7646,11233.97,2309.5177,1835.4914,14085.4526
2016-12-08,4004.3086,2550.2544,1582.442,968.2597,4739.8437,1791.951,5804.033,2194.623,4452.7286,5108.6405,9183.2246,1891.855,11095.962,2296.8815,1823.5194,14001.776
2016-12-09,4020.9332,2553.1289,1586.752,975.082,4803.0542,1785.457,5869.477,2190.068,4467.9214,5086.2954,9188.9729,1891.6816,11035.623,2283.3471,1818.1154,13946.6284
2016-12-12,3904.0124,2475.2529,1543.27,954.461,4785.7222,1714.483,5799.659,2097.456,4382.9056,4866.7332,8850.9292,1816.5592,10571.346,2170.7918,1748.0146,13373.4983
2016-12-13,3905.9887,2498.5098,1571.322,952.3257,4739.1333,1716.558,5754.332,2102.655,4400.3899,4896.0001,8990.534,1816.326,10717.254,2174.829,1752.5522,13354.7475
2016-12-14,3877.7863,2501.5895,1535.275,944.026,4738.5891,1700.306,5736.772,2083.421,4358.0836,4863.7981,8914.6738,1801.1485,10743.235,2148.7414,1737.544,13242.442
2016-12-15,3854.1067,2485.8438,1534.918,931.6098,4614.8604,1714.081,5615.667,2095.381,4275.4359,4898.8978,8889.0578,1801.6508,10880.528,2162.8016,1750.2522,13256.9238
2016-12-16,3865.6201,2466.2105,1530.452,929.5716,4592.1204,1726.99,5597.592,2109.951,4277.7742,4909.7095,8941.2932,1810.2869,10806.638,2184.5725,1762.559,13393.983
2016-12-19,3852.2262,2461.8114,1531.1151,923.6865,4570.6928,1723.8178,5556.5575,2109.9392,4246.6447,4890.2121,8972.3165,1821.1841,10782.8973,2168.0285,1760.673,13379.3254
2016-12-20,3832.4236,2437.6326,1511.5916,921.6989,4536.2744,1721.8544,5511.5048,2101.9707,4248.948,4873.1033,8915.0728,1815.3501,10718.8125,2166.4315,1759.6318,13393.4012
2016-12-21,3864.8807,2466.5491,1524.9291,926.3666,4555.1208,1729.6167,5535.1707,2114.8202,4270.4191,4926.0216,8968.2459,1860.2246,10902.4003,2179.5723,1771.8417,13483.9241
2016-12-22,3861.4969,2459.0132,1519.2571,921.9869,4533.7583,1738.1062,5513.4954,2129.6577,4221.8943,4935.1046,8932.9603,1858.9594,10899.5919,2171.7925,1778.5585,13467.9819
2016-12-23,3827.8229,2425.3301,1511.6827,912.3568,4505.0029,1717.17,5471.6059,2102.773,4230.6002,4886.8461,8786.0039,1843.548,10860.561,2149.3374,1758.9227,13340.3755
2016-12-26,3842.1403,2412.7201,1505.6244,921.1288,4530.5192,1718.0877,5504.4641,2105.6401,4231.9189,4908.102,8810.2144,1847.5247,10898.9943,2156.08,1762.3076,13397.4883
2016-12-27,3836.1913,2409.2899,1503.4555,917.7654,4515.3239,1713.3227,5496.53,2101.824,4276.3495,4899.4868,8829.1739,1840.0027,10839.7974,2151.967,1764.6429,13387.4572
2016-12-28,3821.0468,2405.8152,1501.443,915.2769,4504.606,1712.8947,5475.9471,2098.4455,4267.9672,4876.9347,8792.3744,1829.764,10788.0663,2142.3026,1761.6813,13346.4357
2016-12-29,3814.4799,2399.7554,1506.0297,912.6334,4495.6082,1701.0088,5461.2719,2087.0479,4267.496,4861.5194,8799.6682,1822.4004,10734.6865,2141.4864,1755.5155,13299.9884
2016-12-30,3826.4674,2396.354,1509.6708,919.0845,4529.2051,1705.7706,5492.8837,2092.0728,4252.1219,4866.4731,8900.3965,1822.7718,10712.7467,2142.1177,1757.7264,13364.8411
2017-01-03,3862.9526,2420.4297,1524.2066,928.8368,4576.256,1717.1635,5549.3216,2104.5756,4303.6567,4911.1509,8956.6907,1844.7834,11007.7672,2152.6337,1767.4502,13445.8643
2017-01-04,3897.6011,2451.7018,1542.4486,932.001,4586.4898,1748.0365,5564.079,2147.4497,4341.0499,4965.951,9148.3872,1865.8955,11104.6482,2180.9808,1785.1792,13531.1808
2017-01-05,3898.0233,2477.1852,1544.9612,929.1391,4580.9394,1743.001,5555.3705,2141.4802,4457.6066,4975.5136,9126.2482,1881.6764,11214.8731,2178.9701,1781.9433,13505.3434
2017-01-06,3876.6682,2479.2158,1551.493,919.5074,4544.0767,1729.6809,5512.1234,2127.6623,4468.5864,4939.3066,9078.0148,1877.7163,11164.9841,2157.2704,1775.5348,13407.0253
2017-01-09,3897.8309,2486.7559,1563.8466,923.1415,4559.4684,1745.9972,5528.2267,2145.7362,4508.4117,4994.3688,9094.5957,1888.3067,11517.7614,2166.2662,1784.3499,13465.4423
2017-01-10,3889.3386,2500.6442,1577.9931,921.8041,4552.1468,1738.1051,5520.7095,2132.8165,4571.092,4960.7493,9094.9164,1891.4004,11348.2181,2157.2044,1778.4951,13444.516
2017-01-11,3858.746,2483.7753,1582.8187,919.9598,4540.4305,1727.4008,5500.0953,2118.3307,4575.9721,4928.3074,8974.8857,1856.8964,11334.876,2134.9072,1759.5626,13344.8307
2017-01-12,3834.2666,2462.8914,1564.5794,919.0438,4537.94,1714.9527,5493.1509,2105.279,4512.0496,4885.391,8916.9757,1842.3092,11193.1715,2119.9359,1745.4773,13230.7398
2017-01-13,3821.8074,2443.5041,1553.2537,923.5599,4573.6831,1696.6813,5538.4357,2083.1766,4548.4331,4845.4411,8820.8777,1829.9214,11068.5285,2089.7418,1729.7711,13081.2791
2017-01-16,3791.5195,2437.4081,1540.1005,926.8139,4640.7859,1656.8413,5577.7608,2031.665,4531.8253,4738.9111,8672.3375,1802.507,10764.42,2019.2515,1687.8364,12758.7369
2017-01-17,3806.4174,2446.4968,1546.3653,922.7587,4616.3919,1664.4408,5553.2703,2042.0366,4499.4421,4789.8662,8766.5885,1812.8296,10942.0758,2051.0991,1698.5306,12847.1484
2017-01-18,3814.4765,2455.5933,1570.5904,923.9113,4638.2639,1655.9007,5575.3382,2029.7398,4485.9479,4770.0492,8851.5017,1817.6879,10855.9055,2030.8853,1693.7303,12802.8006
2017-01-19,3801.7563,2437.6846,1554.3341,921.8695,4629.9938,1650.8,5564.8136,2021.1376,4522.9196,4751.7999,8802.8133,1807.8164,10766.733,2023.7253,1687.5624,12770.3567
2017-01-20,3836.8226,2447.846,1563.0639,928.3889,4656.1866,1666.6171,5596.0233,2044.8646,4500.7156,4813.1956,8876.0043,1823.5155,10935.7653,2058.8071,1707.3256,12963.0331
2017-01-23,3853.4507,2487.2917,1568.6915,929.1602,4651.1831,1678.1808,5594.5683,2057.1815,4534.2515,4854.7801,8918.6273,1830.3393,11107.3871,2071.452,1718.4614,13020.5145
2017-01-24,3852.4867,2500.6018,1585.1408,925.428,4668.1402,1671.725,5606.9155,2052.1971,4590.6368,4837.4386,8917.5208,1828.2071,11046.4502,2050.4247,1711.3575,12969.409
2017-01-25,3864.3777,2502.5837,1580.5064,927.1875,4675.3369,1681.885,5615.1157,2060.4564,4637.7625,4852.3261,8928.1856,1834.5382,11082.4959,2056.9957,1719.3058,13061.623
2017-01-26,3882.2192,2546.2961,1593.9527,930.513,4695.167,1690.45,5639.7672,2074.6994,4610.2997,4875.6408,8908.7852,1836.1183,11161.0307,2069.4105,1730.0395,13130.0244
2017-02-03,3860.1788,2519.1541,1582.4591,918.2705,4636.6142,1686.8512,5578.1054,2065.8991,4598.8842,4870.9083,8868.953,1828.7599,11193.005,2061.8122,1727.8261,13106.7161
2017-02-06,3876.7815,2519.7687,1581.1574,921.4777,4642.9971,1698.0223,5585.9731,2080.9765,4632.1806,4911.5057,8923.2177,1837.5848,11300.1985,2083.6358,1744.479,13230.9911
2017-02-07,3870.0857,2522.4953,1589.6193,918.5309,4635.1767,1693.3067,5575.079,2073.2212,4669.6684,4904.7582,8927.7333,1840.789,11203.4213,2075.7622,1739.6057,13209.3425
2017-02-08,3890.8671,2529.9608,1595.3664,929.5756,4652.2888,1701.7985,5605.3181,2083.6421,4723.2627,4945.9738,8981.2147,1853.1716,11402.199,2091.5844,1746.7244,13270.1618
2017-02-09,3908.6416,2533.8817,1616.3935,929.8904,4659.6059,1712.9517,5622.4248,2099.9114,4753.3565,4965.6377,9064.4284,1860.2801,11430.3724,2100.2537,1760.8675,13332.3849
2017-02-10,3923.6471,2556.3413,1652.3751,933.3693,4678.324,1714.981,5642.1632,2102.8238,4785.5881,4968.2256,9084.7551,1875.1527,11326.3633,2091.207,1758.6626,13280.3643
2017-02-13,3948.0537,2583.9006,1649.1291,938.47,4703.0987,1725.5742,5675.1282,2112.4364,4801.383,4988.2595,9252.5408,1886.8488,11337.2424,2102.9611,1768.6461,13359.651
2017-02-14,3948.6303,2605.3978,1671.8881,935.3082,4684.7293,1728.6296,5658.1815,2114.8893,4774.7274,4992.1335,9243.4583,1892.8435,11287.8088,2102.1436,1764.3555,13332.0269
2017-02-15,3925.655,2561.7207,1651.0216,931.7235,4707.5604,1711.6101,5670.0293,2090.4047,4817.8097,4944.5838,9161.9755,1888.735,11125.0594,2082.9552,1751.4461,13249.5139
2017-02-16,3949.9365,2594.7777,1666.127,937.3599,4718.9275,1724.218,5688.2924,2104.8365,4841.5591,4968.1187,9171.9871,1907.0794,11179.9033,2089.4615,1762.94,13268.8832
2017-02-17,3924.6057,2560.0348,1646.6348,937.9536,4695.0072,1715.4823,5659.4985,2090.6649,4822.7068,4944.855,9200.3473,1891.3363,11248.3318,2077.3472,1750.1496,13173.5867
2017-02-20,3979.3065,2587.2952,1667.9902,946.8891,4755.3435,1735.2714,5735.6079,2114.6935,4837.5071,4996.8759,9430.1382,1924.1362,11295.6026,2098.0423,1766.1892,13287.4917
2017-02-21,3997.599,2602.9651,1679.9099,949.5544,4762.677,1750.2164,5750.79,2134.6016,4888.4861,5025.961,9438.44,1927.237,11340.8183,2121.2659,1777.2444,13374.9727
2017-02-22,4010.4981,2607.5816,1698.6975,947.4015,4756.8467,1754.5405,5746.3243,2142.7204,4919.2613,5034.0799,9541.3316,1930.3927,11293.6344,2129.7661,1782.8574,13417.7519
2017-02-23,3997.1538,2616.75,1678.5091,937.6829,4735.8079,1763.8496,5714.9282,2155.2834,4833.2281,5023.0964,9474.7518,1917.9297,11203.6027,2134.4559,1781.4269,13598.5675
2017-02-24,3997.9792,2587.9429,1672.5852,939.3578,4733.6291,1765.7264,5711.6291,2154.7194,4806.6562,5033.871,9470.7807,1937.3533,11339.4185,2152.0779,1785.7093,13603.0105
2017-02-27,3966.108,2564.3342,1684.5191,929.5973,4703.306,1752.5013,5668.0282,2139.1329,4824.7578,5000.244,9321.0751,1906.1798,11202.7932,2143.5413,1781.4109,13510.7362
2017-02-28,3976.3278,2576.253,1675.6638,930.1014,4700.6894,1763.3443,5670.6565,2151.0305,4817.2145,5015.8363,9327.5132,1918.7519,11254.1294,2152.3554,1785.5508,13506.5942
2017-03-01,3983.9333,2587.8852,1676.2333,928.5726,4697.5323,1768.2264,5669.6984,2155.5141,4883.9486,5030.7916,9382.2248,1919.3098,11340.9352,2154.3178,1785.9273,13517.5072
2017-03-02,3958.9899,2577.736,1664.4123,924.6718,4665.636,1768.3548,5632.8657,2154.2271,4840.2044,5009.958,9357.8026,1902.2471,11233.8486,2137.8009,1779.4058,13450.4031
2017-03-03,3956.4593,2550.3546,1647.4578,919.4985,4650.2404,1788.3394,5611.3738,2187.9163,4844.875,5047.3855,9374.0224,1898.1165,11321.0957,2145.2845,1782.9222,13481.2855
2017-03-06,3983.3318,2567.3523,1659.7919,925.2349,4656.2991,1803.3407,5627.7169,2209.8013,4834.6154,5116.6666,9444.3538,1911.0623,11470.4822,2176.2969,1799.4694,13575.7805
2017-03-07,3990.4572,2551.1348,1650.0537,926.5721,4671.2364,1802.3187,5642.2387,2206.9834,4883.3328,5118.6413,9593.59,1909.0694,11419.9544,2187.2184,1801.9299,13621.907
2017-03-08,3981.4539,2546.0441,1637.5753,922.7393,4660.6338,1795.1666,5636.3497,2193.6902,4963.655,5101.129,9549.4616,1909.9609,11439.4244,2173.8448,1796.8944,13569.9584
2017-03-09,3953.2559,2511.5147,1623.5204,918.8368,4637.3024,1783.992,5604.9395,2175.0329,4898.5543,5065.4436,9498.4081,1895.1242,11296.9586,2164.875,1782.9033,13467.88
2017-03-10,3955.5836,2518.4127,1629.6036,914.6602,4625.156,1794.0049,5598.3314,2186.4875,4947.9388,5062.9601,9514.3276,1887.2009,11232.7007,2166.0737,1783.0888,13477.9172
2017-03-13,3991.0177,2550.6415,1639.9881,921.0693,4658.3601,1812.5641,5645.5086,2212.7407,5043.8913,5124.5679,9640.6708,1903.4134,11333.3642,2186.0592,1798.2776,13583.9021
2017-03-14,3987.2456,2545.603,1648.2391,919.6698,4655.957,1805.1843,5650.1474,2199.8306,5039.9321,5114.4821,9589.6593,1898.9583,11304.5536,2175.7284,1797.0309,13582.9466
2017-03-15,3991.5179,2551.5406,1652.0599,919.4149,4651.4305,1804.2295,5646.0342,2194.5373,5048.0479,5104.5859,9600.1208,1897.9667,11222.4454,2167.4517,1802.672,13592.188
2017-03-16,4016.4604,2576.0267,1662.3399,934.1486,4681.1131,1823.6815,5685.6981,2218.6142,5112.0557,5155.1019,9603.5761,1915.0344,11335.1285,2187.3192,1818.6463,13679.6876
2017-03-17,3976.5538,2540.4631,1634.8371,918.9946,4627.4146,1807.9764,5614.9529,2196.4247,5130.0032,5107.5767,9574.3386,1890.3426,11213.8814,2169.0569,1804.9821,13598.8099
2017-03-20,3982.3979,2559.6934,1630.7932,914.6721,4608.147,1815.961,5584.4103,2205.2859,5170.3969,5132.224,9643.3941,1899.317,11212.8469,2168.6008,1812.9369,13684.8506
2017-03-21,3999.1716,2558.0535,1621.0547,911.4518,4598.9097,1815.5508,5578.193,2208.8334,5017.7535,5145.5914,9866.7791,1910.1111,11200.0898,2171.4172,1823.9151,13767.1483
2017-03-22,3983.0177,2551.0214,1596.6698,899.0462,4539.6726,1817.8583,5507.2603,2203.9502,5041.3366,5139.5098,9877.679,1908.6743,11095.7323,2158.5051,1818.3935,13826.7989
2017-03-23,3994.9455,2554.2974,1601.3297,903.471,4564.7783,1820.4767,5537.7425,2208.5089,5076.3563,5154.6789,9841.2627,1908.8117,11148.0242,2164.9752,1824.1481,13838.2193
2017-03-24,4023.6135,2545.8827,1618.663,912.7673,4589.6359,1820.9411,5571.5997,2211.6721,5099.1907,5200.2576,9827.4633,1936.6941,11186.3329,2180.376,1833.1782,13889.8133
2017-03-27,4008.6567,2538.5316,1608.136,911.5542,4609.968,1819.6746,5584.6817,2211.1911,5086.4038,5176.837,9707.4163,1950.3734,11228.2069,2165.3492,1820.5151,13787.2752
2017-03-28,3998.82,2540.1628,1609.8658,908.1067,4592.7945,1815.0033,5567.2404,2206.6299,5091.2499,5164.9782,9681.0243,1941.8915,11186.933,2157.2791,1814.1155,13764.6419
2017-03-29,3991.7626,2547.6021,1618.2873,900.1895,4572.9652,1810.5672,5538.8102,2194.5961,5130.8744,5150.9919,9675.0507,1986.0407,11150.7219,2140.3227,1805.1002,13626.6813
2017-03-30,3949.5621,2512.9349,1592.2762,898.71,4569.7742,1779.0317,5525.4721,2159.6885,5101.461,5061.0882,9561.699,1964.883,10927.3897,2093.7815,1779.682,13392.2296
2017-03-31,3969.9205,2538.3302,1601.7045,900.5835,4599.2115,1792.4812,5553.6585,2172.6854,5093.8296,5098.5636,9592.2131,1936.9453,11125.0778,2107.9143,1789.3199,13490.521
2017-04-05,4033.9736,2607.1503,1653.3622,912.3422,4633.7526,1839.3406,5605.4521,2234.4648,5070.1235,5191.5961,9701.4089,1970.3689,11288.2024,2141.3748,1835.1656,13653.3318
2017-04-06,4045.7978,2609.8238,1676.5887,909.5194,4617.2135,1843.9206,5593.359,2237.1423,5107.5539,5195.6597,9679.3054,2002.1908,11284.5268,2139.7371,1843.1816,13638.4739
2017-04-07,4052.0541,2624.5514,1687.6504,908.82,4613.2876,1840.994,5593.9425,2234.65,5104.4779,5206.0459,9642.4471,1998.7155,11401.0802,2140.3381,1861.0673,13619.7365
2017-04-10,4039.8455,2604.6414,1710.9611,902.2604,4584.5975,1825.2592,5575.8405,2214.4526,5160.7777,5172.4854,9497.4773,2019.9398,11406.459,2108.8864,1861.0463,13481.4266
2017-04-11,4061.1722,2612.8281,1738.1623,903.0219,4576.0549,1837.0481,5584.9039,2227.3401,5103.9126,5235.0283,9464.6399,2054.0547,11898.2448,2120.2748,1878.0499,13457.6795
2017-04-12,4045.1373,2611.2939,1711.8023,906.3912,4575.426,1822.2388,5589.0041,2205.2179,5101.8827,5186.7531,9519.2249,2054.7842,11748.2016,2102.059,1854.8217,13427.0987
2017-04-13,4056.4703,2625.144,1716.883,902.1314,4554.4363,1836.5541,5566.6634,2221.7432,5087.4265,5189.6609,9594.2477,2067.52,11660.2345,2103.1826,1876.9082,13501.7547
2017-04-14,4017.7253,2609.322,1704.0226,894.529,4526.3162,1806.7126,5521.9489,2181.5586,5084.1826,5126.8505,9478.8242,2027.3555,11555.1351,2082.1443,1854.8564,13369.0254
2017-04-17,3999.31,2591.558,1664.274,894.4049,4528.7919,1795.4012,5510.3189,2172.2065,5099.4938,5071.707,9476.7436,2002.4881,11241.0583,2065.7958,1836.1519,13311.0539
2017-04-18,3978.3586,2563.8747,1636.0263,881.2219,4465.3505,1780.059,5438.6743,2144.1563,5071.1585,5048.4712,9583.2316,1984.7636,11136.1944,2049.2437,1818.0596,13306.2838
2017-04-19,3952.3333,2506.5102,1596.4628,877.8626,4437.1686,1762.0205,5404.9179,2117.2905,5114.9045,5014.6919,9532.7415,1958.9507,10942.6053,2038.2859,1813.95,13228.6382
2017-04-20,3964.4939,2476.8699,1577.7375,877.9434,4431.9678,1754.8431,5393.0073,2105.1453,5196.7702,5033.0108,9726.1207,1957.0744,10927.4141,2047.3915,1806.2572,13408.1689
2017-04-21,3960.1177,2482.5244,1580.8139,885.8041,4479.4539,1744.1403,5440.0376,2097.0634,5240.0713,4999.0881,9610.5411,1947.2073,10786.0565,2034.7646,1788.4768,13388.3343
2017-04-24,3901.6593,2411.289,1534.0869,887.7808,4492.7123,1692.4267,5438.2485,2026.7742,5292.0215,4892.2183,9399.6159,1908.615,10480.2134,2003.8043,1743.1335,13171.1367
2017-04-25,3913.5445,2406.7918,1544.4699,884.486,4493.3967,1693.8307,5437.1503,2026.131,5385.5948,4930.1646,9576.5757,1902.4991,10624.4082,2011.3057,1746.5477,13178.7909
2017-04-26,3919.8697,2421.9043,1556.6246,892.639,4506.9307,1698.7181,5452.3567,2030.1102,5370.9175,4924.7899,9546.5339,1893.7753,10499.4576,2014.8318,1759.248,13189.8418
2017-04-27,3924.0266,2436.5033,1545.4975,894.8904,4524.2408,1710.6778,5452.5224,2044.5495,5435.1983,4938.8751,9564.8424,1904.7481,10442.5397,2034.8894,1774.074,13222.6687
2017-04-28,3921.9682,2442.0031,1581.6747,896.3053,4527.111,1711.1149,5457.5049,2046.1857,5399.5513,4945.4552,9376.5412,1909.7282,10494.1032,2043.371,1781.8168,13190.0684
2017-05-02,3912.0807,2435.2442,1587.529,888.979,4493.7488,1709.7885,5412.8602,2045.6462,5460.8276,4928.7212,9322.4094,1923.553,10407.6733,2032.338,1785.3694,13164.0951
